"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN","GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN","GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN","144/8334","200/21355",2.28571642218669e-21,5.09615383172754e-19,8.37921672389719e-20,"64063/55049/54972/11171/4234/3371/5888/6307/81671/3422/114049/87/2222/4036/3301/11332/5902/11015/25828/10175/2079/10484/11083/5230/6367/1512/9455/5862/6713/23516/26121/10613/8661/55379/374/3312/10612/83892/3875/23195/7272/3157/10112/6421/58480/6675/2152/7347/22936/85365/4072/10808/1191/10212/1164/6431/56937/1026/6745/2069/23753/60559/3949/10912/7187/3958/5111/22800/1965/3939/324/10574/10970/6434/8027/4609/90865/11258/7057/55165/22822/2098/9245/3607/1969/6574/3680/7873/9180/23082/133/10525/1977/2697/51061/9133/93099/84447/10380/1999/4783/6609/7184/4597/10263/7083/6520/55872/6774/134218/3094/699/7532/983/3856/929/3344/116844/6241/1798/1163/9610/5708/55254/2877/811/90411/5464/3838/7327/57402/284340/12/83931/203068/5770/79693/6277/57819/28973/441282/4282/29128/6648",144
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_OLD_DN","144/8334","200/21355",2.28571642218669e-21,5.09615383172754e-19,8.37921672389719e-20,"211/6642/3149/51474/5888/5188/55388/259266/7158/4734/9319/3161/4171/7374/10615/6790/22974/16/24137/54930/990/11332/79019/4174/5427/4522/5693/51016/28231/1478/1512/2184/11339/4173/898/4521/5889/25979/64151/23788/23603/2305/8099/7421/8914/83461/7167/2178/55856/10112/10007/5096/1058/10575/3554/991/3925/1063/4602/2805/63931/7112/23397/11130/10376/55355/2806/5690/9787/10606/51659/7283/7153/891/79022/1019/9700/6426/10592/347733/29088/9493/26509/3832/55165/7453/54939/55215/1213/10733/7371/51514/890/4594/54892/4288/26521/79682/701/9133/4720/112950/29127/79622/2634/1293/8802/5984/79714/9833/56935/4176/9768/84790/7083/8772/2237/5223/1503/6241/1163/65003/11065/5708/9793/7298/6470/9212/1537/2517/1960/84975/8624/71/4700/5892/54914/51155/203068/641/3151/4676/90861/2189",144
"GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP","144/8334","200/21355",2.28571642218669e-21,5.09615383172754e-19,8.37921672389719e-20,"51056/115939/9961/11171/6515/8531/53339/2773/10294/483/26986/10420/55743/8672/4791/8895/2060/10959/1808/1153/4670/4616/10043/23313/3091/4792/7165/22919/191/8780/5935/23406/10226/3837/5869/8683/7803/9444/3313/127544/6421/6675/7128/64747/51646/64374/10434/7852/1314/26994/5585/3659/8459/1854/60559/58533/10422/8500/54496/10313/8553/26578/51347/3178/2752/10970/4957/152006/10097/1847/79800/3184/22872/9908/663/10140/11221/79137/5295/23092/4794/2746/226/54545/55216/5756/3192/4929/7071/51582/9601/27020/1831/6294/84124/124801/7805/51278/6184/308/1508/7534/5277/9188/23300/54386/2923/4723/93487/54541/80346/8754/10116/8623/220988/3726/5728/8462/8801/55191/79647/5708/9092/2810/5062/8204/65265/2747/9802/430/71/6612/23764/64222/7874/3146/2547/5094/6891/90233/7416/5500/79441/1654",144
"GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN","GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN","GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN","135/8334","185/21355",5.47506187106418e-21,1.16983821978405e-18,1.92347568365018e-19,"51056/204/9918/672/55148/10460/3149/51491/8776/5165/64710/5873/9319/4171/3998/54962/6626/9689/64744/22974/27131/51433/332/24137/79968/63967/8318/23468/8317/2079/9837/191/8731/11151/4521/1174/55379/64151/506/83461/7167/5777/4172/5201/10915/1058/1889/3925/9928/1017/6745/4502/9787/23008/79733/55915/63979/94240/5983/22800/55143/301/83990/10592/1317/79075/11270/9493/57082/3832/55165/55032/7168/10055/10733/83540/81611/51514/890/153527/113115/54892/1111/5531/226/29087/64946/51571/220134/29028/701/9133/995/92799/11243/29115/29127/147841/56992/4085/134429/10935/9188/5347/2923/10449/6240/55872/54951/699/983/5036/79801/6241/79915/83903/348654/79077/5464/3838/3985/9403/9735/8519/401541/11169/801/9824/3151/830/28973/90861/9939/8330/29128",135
"GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP","GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP","GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP","143/8334","200/21355",9.21341028184362e-21,1.88985471701176e-18,3.10734384663442e-19,"8837/81691/9918/51360/4361/5606/1495/10954/5315/5873/3028/3161/4171/2023/7419/10403/200081/23139/6790/22974/16/26227/8318/1312/990/3326/11332/8317/6319/25828/5427/1033/4522/5106/4605/9371/191/6855/5230/80777/4173/587/6119/2146/5425/10360/2584/230/10635/8099/8914/7167/2026/4172/7272/2030/3157/2632/23150/3485/8458/8443/4751/1063/894/23397/10376/1164/10606/4289/10452/9040/7283/7153/5983/9645/1965/891/8553/79022/3939/8933/1019/9700/8676/5270/10592/3832/6652/11001/55215/7157/3487/11004/10456/890/6567/7436/226/7074/2585/701/9133/8566/51043/6282/9232/2171/6619/4783/10935/9768/81620/7083/10768/4144/84140/983/6241/7064/1717/1163/2787/7298/475/2193/6472/5831/8624/5892/7004/5557/4860/2710/8449/7416/51517/1192/1719/3833/4282/11344/283459",143
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP","GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP","GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP","142/8334","200/21355",3.62433956273291e-20,6.19520442589813e-18,1.01863017184178e-18,"10460/23649/57476/50619/3149/2530/27067/55775/5888/10721/10198/259266/2235/4734/5873/9319/3028/3161/4171/3835/56650/10403/8438/6790/22974/24137/26227/7430/8318/6732/79019/3560/51098/115201/412/11339/83988/4173/898/11100/4521/2625/55247/64151/28960/6404/10635/7421/8914/51053/10112/54974/868/1058/5496/64427/965/991/3925/1063/4602/3070/1958/1846/23397/11130/6491/55355/1164/23157/9787/9143/51659/64087/5111/4628/5983/891/55143/25941/9700/8836/3832/55165/1062/11001/55215/1039/10733/11004/51514/890/63894/9133/995/29127/824/8833/56992/5984/3148/4085/9232/6619/9833/9200/25841/4176/5347/7171/81620/7083/1841/2237/10098/983/5569/1503/6241/79694/9158/2804/10221/65003/11065/9793/6470/10620/64785/64764/51021/5367/1232/9735/51155/388796/641/5557/27347/9937/2189/63920",142
"GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP","GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP","GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP","142/8334","200/21355",3.62433956273291e-20,6.19520442589813e-18,1.01863017184178e-18,"9918/672/7454/4285/22807/5888/2773/55388/259266/8692/57560/9319/23332/10615/6626/3835/10403/6932/10998/8438/51194/5990/332/9727/24137/63967/8318/990/2289/162/4174/23170/9837/6907/55723/3978/2146/27346/55247/83461/7167/26271/4172/51053/7272/10112/1058/3925/4751/1063/7112/8165/23397/11113/64105/6491/55355/1164/9787/9088/23753/79733/55320/7153/63979/2001/9700/83990/10592/79075/9493/57082/55165/9585/55329/1062/80119/90381/2588/1213/10733/83540/890/113115/113130/54892/6872/10525/374618/57405/50807/57630/220134/1622/701/9133/2114/147841/197335/899/124222/51072/8320/151246/3148/9833/55839/9768/6240/7083/146434/167127/150468/7798/699/79801/157570/6241/10465/1163/9156/5426/9212/64856/3838/642273/10572/55010/64853/146909/54821/10383/401541/3014/4697/7516/2961/30001/9824/201725/387882/29128",142
"GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN","GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN","GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN","142/8334","200/21355",3.62433956273291e-20,6.19520442589813e-18,1.01863017184178e-18,"5577/4145/2730/10076/4734/9319/6596/3161/51512/38/7374/10615/10403/51668/231/22974/26227/8318/990/11332/8317/5902/5427/1033/4522/9837/191/9097/5422/11339/55353/23516/898/2109/3978/3315/4521/4232/9830/10360/708/3959/2305/5985/8914/7272/2030/7372/23150/1058/8458/2582/1063/8165/23397/11130/11113/6491/1164/1434/79026/4502/10131/9787/9088/7277/10606/1854/7283/7153/891/79022/3939/1019/9700/10200/10253/3936/7295/1317/8836/6653/2542/9493/1545/3832/9585/471/1062/3033/90141/11001/10140/10733/11004/81611/6502/5558/1111/26278/5213/2776/132/701/995/5635/8833/5984/2171/501/9833/3251/8000/10036/7083/3761/1841/4725/699/983/10465/27235/1163/10276/9156/11065/9134/5426/90355/8624/9735/10572/51741/3014/307/641/5557/57209/9824/9937/2189/1719",142
"GSE3982_NKCELL_VS_TH1_DN","GSE3982_NKCELL_VS_TH1_DN","GSE3982_NKCELL_VS_TH1_DN","142/8334","200/21355",3.62433956273291e-20,6.19520442589813e-18,1.01863017184178e-18,"81887/79017/2730/55635/56938/3149/63933/5888/8975/1207/79023/10529/5019/966/5705/6790/22974/332/3383/51776/26227/4436/11332/6319/4670/283638/6634/50487/4174/5427/2079/79038/5693/5106/28231/23475/8766/55284/23516/9141/587/27075/708/7468/64151/4940/51053/10767/1839/51294/1627/79669/6747/1058/3336/4751/5887/3070/79828/1164/11017/23326/10606/7533/57045/79733/55320/54552/51659/7283/4678/51164/1022/79022/3601/9700/64759/10592/58472/3832/9585/306/839/2958/5366/11004/29922/142/7873/10146/54892/84296/1977/8872/53918/5796/518/220134/29104/9133/875/8566/9401/51728/79622/54502/323/3015/10252/308/94081/9232/26872/2171/2957/2200/3419/84516/6240/3799/6919/6241/28998/55222/1163/11065/9793/8061/54952/5464/1728/3838/3014/347/10447/23507/5718/641/4644/5557/63920/23191",142
"GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_1MONTH_POST_DX_UP","142/8334","200/21355",3.62433956273291e-20,6.19520442589813e-18,1.01863017184178e-18,"7812/3423/3309/55173/23224/2665/8531/53339/57418/23471/10294/54847/55421/8672/56949/6595/8668/8895/10959/51593/7430/1808/4670/56993/3091/4522/22919/191/7355/5935/2936/54555/55069/573/5532/3837/23603/506/8683/7922/9444/23530/3313/6421/1810/23443/9991/79695/10434/1314/26994/5585/6780/6659/8459/60559/58533/10313/3703/26578/3178/11014/51133/4957/152006/102/10097/1847/29766/10144/3184/22872/9908/663/8125/10140/3607/2029/11221/5295/5558/7357/2746/226/55216/1456/3192/7071/51582/9601/27020/6294/84124/80228/124801/7805/5928/51278/6184/79982/308/7534/5702/23300/7184/2923/4723/93487/54541/3635/5604/220988/23204/3726/55191/1964/5708/9092/2810/2193/5062/65265/2055/2747/9802/430/11200/71/6612/10134/3146/2547/5094/4194/6891/90233/10921/5500/1654/10626/26065/3690",142
"NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN","NAKAYA_PBMC_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_DN","183/8334","277/21355",5.2158993450369e-20,8.62810704559652e-18,1.41865377771632e-18,"22875/26224/80853/3720/5329/3459/25897/84957/5128/3422/6672/4335/23210/23161/4905/2355/2260/440515/25978/23645/55668/3383/4616/5494/1983/8767/10135/8976/84132/7763/1326/9120/5573/374/26973/10944/254394/6428/7803/10973/9444/7422/55603/1839/5144/604/55870/4209/10625/5997/2117/23307/92400/8013/51646/1843/2107/1958/64282/10124/1959/3164/1026/9208/3553/2354/64412/7538/4189/6303/3727/51132/5791/55544/55270/11143/9314/132864/7057/1847/150864/10063/153020/23710/55500/9107/55647/597/7385/114799/54877/5366/8915/481/9213/4170/7170/388/64651/56929/27242/4794/168374/203228/26091/85450/26524/2059/143384/7402/9412/4929/1105/142891/84919/2005/58191/23528/6314/5229/253260/153222/23514/54704/4783/220213/118987/9188/56905/29946/2495/1499/93487/359948/23099/3576/8427/2353/5209/25948/3726/5734/221037/8462/49854/10221/80311/253512/55167/7525/205717/84002/51320/284207/10425/144108/1960/9792/84890/51335/155435/23764/10308/3638/51182/84458/1604/9819/29950/7789/7975/27347/84456/3134/65986/201475/5520/285958/378938/4067/59348/140735/23380",183
"GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP","GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP","GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_UP","121/8334","163/21355",5.52031350879942e-20,8.84630239785107e-18,1.45452997386458e-18,"9918/2534/54443/672/10460/3149/10721/9423/55388/259266/55771/64710/5873/51512/10615/29089/2192/3835/5933/22974/51433/24137/3655/990/655/994/10940/54938/3978/94239/3202/2146/55247/7468/28960/221662/6206/51053/7272/10915/1894/8458/8503/3925/1063/9928/1958/7112/1846/8165/23397/63922/79733/55320/2258/9590/7153/23480/55143/10024/83990/10592/9493/57082/3832/1763/580/10152/55329/1062/1848/80119/3068/2177/890/54892/6567/4288/3619/3176/55835/221895/29028/701/6464/91010/29127/899/56992/5347/4025/8000/3921/150468/157570/80176/5499/79102/3728/9793/51320/5426/83903/23302/92815/9735/157313/4603/146909/132660/7516/128312/25788/23237/64093/5365/9824/5150/54492/8345/29128",121
"GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","141/8334","199/21355",6.66079369459897e-20,1.03504697169405e-17,1.70184872388318e-18,"79657/7748/10460/11215/2730/54908/10721/55706/4710/7813/5873/10420/28951/23291/51512/1781/3835/51668/23259/22929/2767/332/372/638/1439/182/5432/5934/8662/23658/55744/5889/10951/1655/7126/23158/23530/4001/604/1894/10057/1058/66008/5997/1063/9928/205564/51552/23397/29066/48/55355/11017/23326/57380/116138/3659/3092/51200/60559/79733/25814/10277/7153/6117/5983/55858/324/9315/84900/1368/9882/86/51133/10592/26953/54816/54874/3795/3832/10427/5530/4236/10363/84656/409/10733/11004/58497/6502/27316/8872/79682/654/1974/22976/171586/23382/861/7307/29127/51728/1953/2634/56992/26508/79714/3148/10370/55568/7534/11168/56935/54910/5099/983/10678/29071/79801/55144/1163/9793/79772/9632/9852/115207/9212/55785/5464/7485/55256/10383/3482/104/9931/55251/3150/10962/5500/26286/283131",141
"GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP","GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP","GSE21360_PRIMARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP","141/8334","200/21355",1.39174044165169e-19,2.09907205434997e-17,3.45134394353872e-18,"80256/65220/7095/11313/2137/1774/3298/25875/8776/23471/9993/4335/51109/37/4854/11343/8527/23428/23616/3162/57680/55565/9057/23659/4363/1445/10940/1209/8662/5054/55744/5425/7461/2022/7016/7763/23268/81855/708/6603/397/5869/10120/1796/55818/27013/3241/4953/9181/3399/2309/7852/206358/23326/6631/2069/23163/8740/3092/7533/5880/10422/23404/6533/5111/23164/53/1912/1019/10574/9816/11143/1025/6653/55589/22822/6895/6938/7090/10939/9123/162427/7371/375/10769/5295/2768/8473/123/2308/678/5603/9797/29/9619/23623/8878/1173/54838/51367/54541/5604/293/79095/10287/1503/5499/6138/125144/65108/22877/391/5339/7056/2193/1728/6448/51363/84975/9831/2972/677/3434/6256/55922/116985/4286/7100/6917/23036/8644/9612/6583/23303/57819/11331/10432/80301/10137/11344/9641",141
"THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_UP","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_UP","THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_RESPONDERS_28DY_UP","266/8334","443/21355",1.45769318756455e-19,2.13572876166601e-17,3.51161576914047e-18,"7095/10867/2273/11215/51528/1112/10079/54969/55781/60488/65056/55854/91283/3422/865/55133/3796/64710/10681/4925/54556/51109/10644/11343/285527/7419/28962/55437/3693/3842/3682/581/51290/29929/54498/8655/54439/114882/55573/55862/4214/5742/28978/2287/5706/26520/2079/7443/57820/23253/10857/10735/26512/8848/23205/8766/55353/23484/136319/6742/8887/56913/9124/54462/8030/6198/4927/1362/8714/23531/91057/1982/23603/57515/6428/81688/51696/55754/900/83989/7903/11235/11222/1933/90/2888/2274/9167/10625/50999/64747/7347/84886/80127/64207/51646/84272/29103/29880/2107/51247/27230/64786/51251/26994/64105/10133/262/6845/8970/6659/7913/55831/7408/4149/8089/5782/7533/4189/1315/25983/5565/22856/6117/55207/29979/23595/6885/79621/6426/64844/10592/9550/5292/2766/81853/60492/53371/9107/4236/6938/92912/7168/6647/22823/2029/6016/10217/114885/6189/285440/5295/10146/55023/2768/55281/1730/9258/9166/4781/7357/2040/6001/51144/10284/54842/57405/114908/831/654/25909/7342/4900/54463/55529/132/27020/3017/8365/1827/10092/118429/23429/80145/3248/27236/134510/153222/819/5885/94241/55656/254170/8559/123036/119504/11051/359948/27249/85476/7336/51068/3987/202018/7324/85315/9637/29071/5734/596/5728/5621/28998/253558/22885/2745/1964/3267/26996/57659/6138/6731/339487/51320/80205/140461/4729/54813/139065/222166/8334/25994/205428/54059/29110/5627/4753/25840/10933/7565/55922/4673/5757/29978/84527/2963/3146/9819/54543/8969/219927/26052/83699/9874/55958/56953/54741/100131187/401232/10443/25907/3690/57223/8345/8968/8357",266
"GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","140/8334","199/21355",2.53965584533119e-19,3.61759865968287e-17,5.94814132195989e-18,"204/79017/2067/1495/1829/51491/63933/10079/8531/55726/7075/5255/7813/9319/224/4171/2023/54962/79023/10403/9689/23594/4436/3326/11332/6319/5427/4522/5693/9837/1457/10483/191/11339/6788/6713/23516/10671/4173/79187/2617/10105/5889/230/7421/7167/51053/7272/3336/5321/3070/56943/1958/23397/11130/1017/60673/1164/6385/1434/23326/8894/5690/57570/3976/813/51659/7153/4678/4628/9645/1022/79022/2012/55143/4076/10574/5270/51719/10592/10211/8870/29088/8836/26509/3832/9585/10063/60490/55500/22822/1848/2958/10099/9123/5202/51514/2590/388/890/5440/9328/6749/79682/166647/6566/9601/80223/9401/64216/56992/4085/7415/7417/10935/11051/6240/54442/55872/10963/2237/983/5036/6241/1163/51115/2885/79077/84890/2242/5831/5367/3014/27341/2547/5718/641/4914/7416/10432",140
"GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN","GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN","GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN","140/8334","200/21355",5.2181251205833e-19,6.54501561026142e-17,1.0761469545569e-17,"9918/672/10460/55830/54908/55775/1495/84062/10198/55706/55133/54820/4171/51175/79023/51512/284403/7419/56650/5933/23047/29957/8438/22929/22974/84678/24137/23468/80173/3956/4689/6611/2491/51566/1891/898/10531/64151/81622/975/506/56890/10051/1058/55157/25936/7347/26094/3416/91687/4801/23397/343099/11113/10549/10376/55355/23408/57380/1026/84269/84266/6633/8520/54982/79733/10422/51659/7283/5111/85444/25941/7295/3832/122953/51651/11004/3068/81611/1060/54107/6001/6749/57325/3619/8479/219854/8872/55835/7074/29028/22976/1465/29127/197335/124222/220002/10629/130814/57650/5984/25886/55536/2171/11168/113174/6240/51031/10963/197370/1043/150468/23204/27258/157570/10892/84153/9156/9134/79077/120103/4869/388341/6472/28970/84316/71/11156/79184/89958/151011/4673/3014/307/5094/4860/286827/79441/1719/140735",140
"GSE31082_DN_VS_CD4_SP_THYMOCYTE_DN","GSE31082_DN_VS_CD4_SP_THYMOCYTE_DN","GSE31082_DN_VS_CD4_SP_THYMOCYTE_DN","140/8334","200/21355",5.2181251205833e-19,6.54501561026142e-17,1.0761469545569e-17,"3927/10181/381/1387/3720/11313/8491/2137/7077/116984/55810/57609/7132/54847/1183/55020/6595/56970/57544/2280/51291/2872/11078/8897/23002/9321/6907/8428/11151/10725/5934/665/5971/25865/2027/9267/51111/8567/4940/113246/5777/60468/5252/23276/23451/9486/27013/2117/8503/64207/51646/1843/2185/8202/8675/55905/5911/3659/9732/7905/7187/23225/9205/254428/2583/83852/150864/83666/54509/57336/10140/115704/473/481/26018/10318/9258/203228/414328/6911/84159/4929/83742/5922/4325/51001/64319/84255/91544/8867/199990/23528/8682/80232/79443/256471/143279/25841/54838/5598/146434/55209/6890/79155/388969/23214/1107/57148/6773/9637/155066/80198/5916/4615/3728/116068/22882/401097/169200/9501/5912/402415/57118/9831/10801/200942/146760/388228/84464/6284/309/54963/8861/51465/146923/79065/65010/7726/283131/64150",140
"GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","140/8334","200/21355",5.2181251205833e-19,6.54501561026142e-17,1.0761469545569e-17,"535/5982/51474/6558/55388/55771/7515/9620/22920/29089/6626/7419/10403/78990/55668/645/1947/16/24137/23594/8814/9837/28231/5422/28984/55815/11339/1760/55723/3978/4521/22949/5889/64151/25906/51699/10635/8914/7167/4172/51053/10112/1894/1058/80146/9324/4602/5537/91687/84930/56243/23397/343099/1031/64105/6491/9367/5393/84969/57699/6633/64792/79094/54858/51659/7153/84327/5983/91408/55122/79621/4711/10592/6941/9411/55165/1763/55215/2774/10733/2177/83939/93587/5558/253714/54892/1977/4718/79682/57405/701/4047/11243/256126/51728/80150/65260/23358/26225/57650/80145/5984/4085/9232/220042/55839/4176/9768/6240/150468/58485/157570/84275/55970/1964/9134/55844/79915/55884/6470/5426/9212/9500/64785/56941/9735/10572/51065/283643/727910/146909/401541/100/83699/9824/7150/387103/54535/83481/9294",140
"GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_FOXP3_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","140/8334","200/21355",5.2181251205833e-19,6.54501561026142e-17,1.0761469545569e-17,"54443/2273/27067/5888/54969/5923/55706/6558/55771/55746/4734/9319/51175/9620/22920/7374/29089/7419/8555/55322/8438/1947/23594/11020/23313/9837/28231/9663/5422/5230/28984/3783/1760/898/3978/23658/57037/22949/10613/64151/7167/1871/51053/10112/1894/84695/4751/5537/91687/56943/23397/343099/1031/64105/10133/6491/6590/84969/6431/57699/90417/84816/54897/6627/64773/5983/81846/4440/1019/10024/79621/4008/6812/79075/51645/6941/3832/22891/3184/283431/79661/25888/10733/57645/29920/2177/1238/4026/890/92345/54892/6001/4718/79682/57405/26207/220134/701/995/79053/7307/5928/255104/26225/57650/5984/3015/9232/2171/220042/201161/9768/5036/157570/55970/1072/9156/9134/5426/11200/84319/157313/283643/55010/727910/146909/54821/401541/112479/127687/5557/9824/7150/56953/1903/1719/3217/83481/9294/29128",140
"GSE14415_NATURAL_TREG_VS_TCONV_DN","GSE14415_NATURAL_TREG_VS_TCONV_DN","GSE14415_NATURAL_TREG_VS_TCONV_DN","129/8334","180/21355",5.23294929837594e-19,6.54501561026142e-17,1.0761469545569e-17,"7005/9918/672/10460/7431/5888/259266/55771/3161/4171/60/10615/10403/8438/6790/22974/332/24137/63967/8318/23468/2289/5594/79019/4174/3002/1033/9837/994/2936/4173/55723/11100/3978/3268/22949/5889/55247/64151/83461/26271/4172/7272/4001/5618/2771/54946/1718/4548/3925/1063/1509/9928/3070/23397/58506/9787/63922/3092/813/1854/60559/79733/55320/151648/84929/7153/55143/3915/79621/26586/83990/10592/10541/23787/9493/57082/3832/55165/1062/9960/3687/83540/890/1111/64946/701/9133/995/8208/29/11243/256126/147841/151246/56992/3148/4085/122769/382/26012/55839/4176/5347/6240/7083/55872/150468/699/220988/983/157570/6241/1163/254102/488/254263/128239/122622/4603/401541/307/641/6693/11169/9824/23/51517/29128",129
