"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_DN","GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_DN","GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_DN","28/696","174/21355",2.765344435684e-12,2.63320143150044e-10,1.75685369886922e-10,"10460/7431/3161/22974/332/5935/7468/10635/9173/4751/6230/4602/4502/10606/10592/57082/3832/1062/10733/4288/64946/9133/29127/6241/9212/128239/9045/9824",28
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN","30/696","200/21355",2.96274144483863e-12,2.63320143150044e-10,1.75685369886922e-10,"54443/10460/5982/2222/6790/332/24137/1666/642/7358/4001/1058/991/3925/84263/23397/4502/6451/7153/10733/4288/9133/29127/4085/2150/6609/699/983/1717/1163",30
"GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN","30/696","200/21355",2.96274144483863e-12,2.63320143150044e-10,1.75685369886922e-10,"5982/1535/6515/6790/22974/1666/7468/7358/7272/3925/7913/9787/10606/58986/6451/10592/55165/351/10733/890/55262/29028/4176/144501/699/983/9212/4673/9516/84188",30
"GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP","30/696","200/21355",2.96274144483863e-12,2.63320143150044e-10,1.75685369886922e-10,"54443/1591/9319/3161/8555/22974/332/1033/3925/4602/9787/7153/1952/83540/6279/890/4288/9133/29127/6280/3148/1508/4054/55872/150468/699/983/6241/1163/11065",30
"GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN","GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN","GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN","30/696","200/21355",2.96274144483863e-12,2.63320143150044e-10,1.75685369886922e-10,"7035/58473/5476/334/6319/3055/57136/2717/7046/80303/5768/1026/1514/967/1545/26509/10161/1382/6279/2040/6768/11182/6280/1508/2203/2517/51363/10134/9060/50854",30
"GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP","GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP","GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP","30/696","200/21355",2.96274144483863e-12,2.63320143150044e-10,1.75685369886922e-10,"54443/10403/332/24137/23594/5427/7164/10112/1058/1718/991/3925/84263/23397/11113/7153/55143/4609/675/890/9133/29127/4085/5979/81620/983/6241/1163/9212/7088",30
"GSE7852_LN_VS_THYMUS_TCONV_DN","GSE7852_LN_VS_THYMUS_TCONV_DN","GSE7852_LN_VS_THYMUS_TCONV_DN","30/696","200/21355",2.96274144483863e-12,2.63320143150044e-10,1.75685369886922e-10,"55635/55771/57820/26090/57130/10635/10486/896/7272/1058/991/23397/3709/7153/5025/9700/28988/79075/8654/1062/11004/4176/5347/55872/983/1163/11065/51363/55010/4082",30
"KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_UP","KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_UP","KAECH_DAY8_EFF_VS_MEMORY_CD8_TCELL_UP","30/696","200/21355",2.96274144483863e-12,2.63320143150044e-10,1.75685369886922e-10,"10460/6515/332/24137/1033/4001/8992/1058/991/3925/23397/9787/6451/7153/6941/3832/10609/10733/11004/890/4288/9133/29127/3148/4085/699/983/6241/1163/9516",30
"GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","29/696","199/21355",1.42005642665054e-11,1.24034583748476e-09,8.27550124496347e-10,"1829/9319/4171/10403/23594/6319/5427/4522/7272/23397/11130/6385/51659/7153/55143/5270/10592/26509/3832/9585/9123/890/79682/9401/4085/55872/983/6241/1163",29
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN","GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN","29/696","200/21355",1.61063938678407e-11,1.33762280876198e-09,8.92452643824616e-10,"54443/10460/5982/4171/2222/332/24137/1666/642/9144/10635/4001/6513/991/11064/84263/23397/4502/6451/7153/8553/10733/4288/4085/6609/699/983/1717/1163",29
"GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN","GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN","GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN","29/696","200/21355",1.61063938678407e-11,1.33762280876198e-09,8.92452643824616e-10,"3459/3074/334/3055/427/25797/5768/64747/55577/79143/4245/948/2799/55654/10970/6386/9123/351/6279/6280/1508/2203/51363/754/6256/64218/23654/3303/4082",29
"GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN","GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN","GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN","29/696","200/21355",1.61063938678407e-11,1.33762280876198e-09,8.92452643824616e-10,"1535/64834/9319/4171/22974/4522/642/10635/10112/991/6185/9787/1854/7153/10592/6941/23787/3832/79180/10733/2746/4288/124565/4085/4176/5347/55872/1163/9212",29
"GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP","GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP","GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP","26/696","165/21355",2.71614485945175e-11,2.21935320290042e-09,1.48073703628176e-09,"10460/1535/9319/22974/332/24137/11151/30844/975/7272/81562/1058/3925/9928/9787/7153/55143/3832/83540/890/64946/4085/5347/983/1163/9824",26
"GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_UP","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_UP","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_2MO_UP","37/696","324/21355",3.78683951382688e-11,3.04509983762651e-09,2.03166945344998e-09,"211/6515/9319/10403/6790/3383/1033/4605/10135/5054/1594/10112/4001/1058/25797/8503/11130/1026/4502/10606/51659/7153/5983/8553/51280/3832/4288/9133/11182/4085/5347/699/6241/1163/7262/8519/7124",37
"GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_DN","GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_DN","GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_DN","28/696","195/21355",4.57354021176888e-11,3.62024292387831e-09,2.41540092434044e-09,"9319/4171/6790/332/24137/1033/5641/857/10112/1058/8503/4751/11113/9787/10024/9700/6941/55165/11004/481/83540/4288/5352/9133/4085/9232/5347/150468",28
"QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE","QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE","QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE","13/696","37/21355",7.25764849982172e-11,5.63758415867778e-09,3.76135697914151e-09,"5982/4171/332/11130/51659/5983/10592/2177/29127/4085/9232/4176/983",13
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_UP","28/696","199/21355",7.45594430776572e-11,5.63758415867778e-09,3.76135697914151e-09,"7035/259266/55771/10403/6790/1789/332/5427/1033/10112/23767/9787/151648/5819/7153/55165/9585/1062/890/79682/2674/9133/29127/81620/55806/983/11065/4673",28
"GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP","GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP","GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_UP","28/696","199/21355",7.45594430776572e-11,5.63758415867778e-09,3.76135697914151e-09,"259266/4171/10403/22974/4522/28231/5932/9780/2625/10051/10314/81930/9787/5983/891/9700/10592/3832/1062/11004/8573/29028/9133/29127/824/3148/596/7351",28
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN","GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN","GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN","28/696","200/21355",8.4075055739721e-11,6.17281496199169e-09,4.11845925217763e-09,"3459/3074/5476/334/3055/2717/427/25797/8942/533/55577/51280/948/10970/6386/1545/26509/11182/8682/6280/1508/56905/2548/51363/754/6256/23654/4082",28
"GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_UP","GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_UP","GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_NK_CELL_UP","28/696","200/21355",8.4075055739721e-11,6.17281496199169e-09,4.11845925217763e-09,"23224/5476/489/23002/994/3055/2717/57214/10635/7272/4751/9928/9787/5983/4907/9700/9585/316/55215/4240/10733/699/5569/6241/7405/9824/56967/4082",28
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_DN","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_DN","GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_DN","27/696","198/21355",3.3464699484487e-10,2.38777700828748e-08,1.5931082289798e-08,"2519/54443/259266/3161/6790/332/1666/7468/7272/3925/25902/23397/1854/7153/5983/10592/55215/2177/890/7108/79682/9133/516/4085/1163/1435/55319",27
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN","GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN","GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_DN","27/696","198/21355",3.3464699484487e-10,2.38777700828748e-08,1.5931082289798e-08,"3459/3074/2734/6319/3055/23659/427/5054/1594/2335/25797/8942/55686/7852/1026/51520/1514/967/10970/408/1545/10161/481/11182/8878/1508/9725",27
"GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN","GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN","GSE3982_MEMORY_CD4_TCELL_VS_TH1_DN","27/696","199/21355",3.75474691924609e-10,2.60066969958989e-08,1.73514875337818e-08,"4171/10403/23594/6319/5427/4522/10135/7272/2335/533/23397/6385/51659/55143/10592/3832/9585/9123/79682/9401/4085/55872/699/983/6241/1163/347",27
"GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_UP","GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_UP","GSE9650_EFFECTOR_VS_MEMORY_CD8_TCELL_UP","27/696","199/21355",3.75474691924609e-10,2.60066969958989e-08,1.73514875337818e-08,"54443/10460/5476/6790/332/7272/8992/9173/2274/4602/23397/4502/7153/55143/5270/10609/890/4288/9133/3148/699/983/1163/2629/9212/9516/26020",27
"GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN","GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN","GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN","27/696","200/21355",4.20953247860978e-10,2.60066969958989e-08,1.73514875337818e-08,"54443/7431/5982/55771/9319/2260/24137/994/7468/10051/3925/23397/7153/55143/10970/3832/1062/122953/55215/4288/4061/4176/162394/81620/55872/6241/1163",27
"GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN","GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN","GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_DN","27/696","200/21355",4.20953247860978e-10,2.60066969958989e-08,1.73514875337818e-08,"259266/11320/9319/38/7145/332/24137/1594/991/3925/4602/151648/26298/10592/56649/1062/56950/890/4288/9133/3148/55872/699/11065/9212/285513/55010",27
"GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN","GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN","GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN","27/696","200/21355",4.20953247860978e-10,2.60066969958989e-08,1.73514875337818e-08,"10460/54820/4171/284403/22974/24137/51566/1666/975/10051/1058/55157/23397/11113/55577/1026/51659/3832/122953/11004/29028/29127/57650/150468/388341/4673/286827",27
"GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN","GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN","GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN","27/696","200/21355",4.20953247860978e-10,2.60066969958989e-08,1.73514875337818e-08,"3459/3074/5476/3055/427/25797/533/64747/55577/4245/948/2799/10970/6386/6279/9114/6280/1508/2203/51363/754/6256/64218/23654/4758/3303/4082",27
"GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN","GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN","GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN","27/696","200/21355",4.20953247860978e-10,2.60066969958989e-08,1.73514875337818e-08,"3459/3074/334/427/25797/533/64747/55577/4245/948/2799/55654/10970/6386/9114/8682/6280/1508/2203/51363/754/6256/64218/23654/4758/3303/4082",27
"GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","27/696","200/21355",4.20953247860978e-10,2.60066969958989e-08,1.73514875337818e-08,"6175/6387/6164/6146/3925/6230/6125/5983/6194/6202/6189/6130/4288/6133/6157/4176/567/3921/6241/6201/6124/6228/9045/6136/6170/6499/6222",27
"GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN","GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN","GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN","27/696","200/21355",4.20953247860978e-10,2.60066969958989e-08,1.73514875337818e-08,"6790/22974/332/4522/5932/2717/10112/10051/2274/991/55686/3709/10606/5983/53/9700/1062/11004/29028/9133/516/8682/4176/699/6241/1163/55010",27
"GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP","GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP","GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP","27/696","200/21355",4.20953247860978e-10,2.60066969958989e-08,1.73514875337818e-08,"5476/334/3383/57192/4792/427/10135/25797/1514/948/967/2799/55654/10970/9445/6386/1545/6279/7739/8878/6280/1508/124583/2517/51363/3916/6648",27
"GSE3982_NKCELL_VS_TH2_DN","GSE3982_NKCELL_VS_TH2_DN","GSE3982_NKCELL_VS_TH2_DN","27/696","200/21355",4.20953247860978e-10,2.60066969958989e-08,1.73514875337818e-08,"2222/6790/332/3383/6319/5427/28231/5932/30844/8821/10112/1058/81930/51659/9700/10592/3832/9585/55215/11004/890/2746/29028/9133/9232/6241/1163",27
"GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP","26/696","197/21355",1.45459387396405e-09,8.77258638750226e-08,5.85300868333155e-08,"11313/22974/3655/1033/1209/10112/991/55157/4751/8727/51659/7153/10024/890/4288/9133/9232/81620/983/6241/11065/9212/23466/8349/8329/4758",26
"GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN","26/696","197/21355",1.45459387396405e-09,8.77258638750226e-08,5.85300868333155e-08,"54443/3459/1033/5641/4522/4605/23659/7468/896/7272/3925/4751/9928/8727/23397/10024/9700/3832/1062/890/9133/150468/1163/11065/128239/9824",26
"GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN","GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN","GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN","24/696","170/21355",1.57944693924975e-09,9.41350375792849e-08,6.28062429960488e-08,"54443/10460/259266/22974/332/81502/11151/10051/55686/23397/8553/57082/3832/9585/1062/2177/64946/4176/55872/5099/1163/51363/4603/9045",24
"GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_UP","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_UP","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_UP","30/696","257/21355",1.61484283006953e-09,9.51255090364213e-08,6.34670786701745e-08,"211/4084/3161/6790/22974/332/28231/10135/5054/1594/2274/11130/1026/4502/5819/51659/9700/26509/890/11182/4061/6522/55872/10761/6241/11065/9212/7262/8519/64218",30
"GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP","GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP","GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP","24/696","171/21355",1.78187288788273e-09,1.03758253448436e-07,6.92267857591222e-08,"54443/9319/3161/22974/24137/5427/30844/6385/51614/84824/4609/5292/6941/57082/3832/9585/1062/83540/890/10769/4288/64946/150468/1163",24
"GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","GSE2405_0H_VS_12H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN","26/696","199/21355",1.81151100444675e-09,1.04285394869628e-07,6.95784908526139e-08,"8938/58473/55771/9319/54820/10644/10269/1789/22974/332/23594/28231/6387/1854/54478/9585/316/8654/1062/11004/57182/4085/26173/150468/128178/9824",26
"GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP","GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP","GSE24634_TEFF_VS_TCONV_DAY3_IN_CULTURE_UP","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"5427/4522/642/8821/10112/10051/1058/3925/55686/23397/11130/10606/1854/54478/7153/9700/10592/55215/6004/9133/516/81620/55872/983/596/11065",26
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN","GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN","GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"64834/537/2239/7145/334/1186/5054/975/1594/5768/53/1514/967/2799/10970/1545/283537/10161/2588/10769/476/1508/51363/8349/10134/23654",26
"GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP","GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP","GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"55635/55771/284403/10403/30844/858/10635/10051/81930/9787/3832/10733/10769/10205/79682/64946/11094/9232/1508/4176/4597/150468/1163/128239/4673/3304",26
"GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN","GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN","GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"55632/10635/7272/10112/10051/6185/23397/81930/51614/10606/51659/55143/3178/57082/55165/9585/1062/10733/2177/79682/29028/57650/55010/10134/9824/286827",26
"GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN","GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN","GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"9319/24137/30844/8821/975/4751/4602/79143/1854/151648/5270/2317/4609/10733/56950/2177/890/6768/5352/9133/4085/56905/699/23466/9516/9824",26
"GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_DN","GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_DN","GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_DN","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"7035/54443/10460/259266/9319/6790/332/5427/5935/427/4001/10051/2274/1718/991/4751/23397/7153/5983/55143/3832/29127/699/983/1163/286827",26
"GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP","GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP","GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_UP","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"54443/10460/10403/6790/22974/5932/30844/642/10635/2274/4751/1026/10606/1854/3832/51097/2177/890/64946/4085/5347/255743/983/9824/286827/4082",26
"GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN","GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN","GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"6482/7431/5982/4084/55771/9319/27092/10403/54498/332/7153/5983/55143/10592/79075/6941/675/5352/4085/150468/983/6241/1163/169200/9516/84188",26
"GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN","GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN","GSE41978_ID2_KO_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"7431/6175/11151/3646/8714/6164/6146/6185/6125/5025/4907/6194/5292/6202/6189/6133/1345/6157/567/3921/6201/1163/6124/6228/6136/6222",26
"GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP","GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP","GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_45MIN_UP","26/696","200/21355",2.01929549681014e-09,1.0438521415143e-07,6.96450895838601e-08,"6558/55771/7145/6790/22974/55632/5935/10635/896/900/4001/4751/11064/54478/151648/9700/3178/5270/55165/1062/79682/64946/124565/57650/221150/128239",26
"GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP","GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP","GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP","25/696","187/21355",2.29541327802546e-09,1.17460239055323e-07,7.83686553507681e-08,"6482/38/55624/8503/55157/9787/10024/9924/23787/57082/3832/10733/11004/83540/2177/4288/9133/23400/29127/4176/5347/55872/26960/26233/128239",25
"GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN","GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN","GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN","25/696","191/21355",3.5759311250867e-09,1.81156670796892e-07,1.2086647202793e-07,"55635/259266/9319/3161/634/6790/22974/24137/1033/10112/991/9787/7153/55143/55165/1062/9123/10733/83540/4288/9133/221150/983/1717/11065",25
"GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN","GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN","GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_IFNAR_KO_DN","25/696","192/21355",3.98713562538022e-09,1.99988406714616e-07,1.33430875384011e-07,"54443/7431/259266/9319/3161/6790/24137/1033/7272/10112/991/9928/55143/967/55165/1062/9123/10733/11004/4288/221150/699/1717/22928/400793",25
"GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN","GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN","GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN","25/696","197/21355",6.79278866981282e-09,3.37375170600703e-07,2.25094369646739e-07,"3675/3074/1535/5476/334/3732/1666/7466/10635/7164/81562/51614/5447/26298/55654/6279/51097/861/6280/79605/285513/3916/4311/9060/4758",25
"GSE3982_DC_VS_TH2_DN","GSE3982_DC_VS_TH2_DN","GSE3982_DC_VS_TH2_DN","25/696","199/21355",8.36276096039293e-09,4.01338492327188e-07,2.67770253467409e-07,"1829/7175/23224/9319/3161/332/57820/2625/10112/4602/9787/5983/4907/10024/5270/55215/11004/890/10525/26229/29028/9133/9232/596/9824",25
"GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP","GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP","GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP","24/696","185/21355",8.77149751125449e-09,4.01338492327188e-07,2.67770253467409e-07,"7431/6790/332/23594/5427/1033/2091/10135/1026/1854/151648/5983/5270/2317/79075/4609/56950/9133/4176/55872/983/6241/1163/9212",24
