"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION","GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION","GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION","35/665","415/19413",9.81341689685944e-07,0.000120075211523065,9.60065153444521e-05,"54443/7175/9319/79960/10403/8555/6790/7023/994/25906/896/7272/900/9928/11130/1026/9787/440275/891/9700/1062/351/2177/10769/4085/5347/81620/699/983/5569/596/6241/11065/9212/6657",35
"GOCC_VESICLE_LUMEN","GOCC_VESICLE_LUMEN","GOCC_VESICLE_LUMEN","30/665","327/19413",1.04752269308025e-06,0.000126288103498117,0.000100974052783448,"2519/3074/5476/10321/7078/2717/3614/5054/2335/25797/5768/2799/28988/6386/7057/2588/5211/351/6279/6278/51097/1915/6280/567/116844/124583/2266/2517/4758/5645",30
"GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION","GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION","GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION","9/665","33/19413",1.1349267799394e-06,0.000134842460028162,0.000107813715616822,"9319/10403/6790/994/7272/23397/7153/9133/5347",9
"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION","GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION","GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION","29/665","313/19413",1.295723658073e-06,0.000151747750698321,0.000121330394267979,"3912/858/857/7046/1303/4015/5768/1545/5045/10609/351/871/1758/90993/861/57326/4982/6692/4319/10653/4054/255743/64856/1287/4312/780/5644/7124/5645",29
"GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION","GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION","GOBP_MITOTIC_METAPHASE_PLATE_CONGRESSION","11/665","53/19413",1.44207612240423e-06,0.000166509014809435,0.000133132809699202,"10403/9928/81930/891/55143/55165/1062/11004/83540/81620/9212",11
"HP_GLAUCOMA","HP_GLAUCOMA","HP_GLAUCOMA","31/665","351/19413",1.56130143138798e-06,0.000177771515757203,0.000142137777971534,"5982/9319/55624/7078/5932/3614/196/7466/55603/4751/6125/1545/3832/6229/1062/10733/26229/341640/9401/4041/699/124583/6201/1717/627/389692/6165/4810/1364/64218/6499",31
"HP_THROMBOCYTOSIS","HP_THROMBOCYTOSIS","HP_THROMBOCYTOSIS","11/665","55/19413",2.12712925172477e-06,0.000238879528844379,0.000190996883208221,"3459/38/4522/6125/6229/861/3921/6201/6165/613/6499",11
"HP_ABNORMALITY_OF_SKIN_ADNEXA_PHYSIOLOGY","HP_ABNORMALITY_OF_SKIN_ADNEXA_PHYSIOLOGY","HP_ABNORMALITY_OF_SKIN_ADNEXA_PHYSIOLOGY","22/665","206/19413",2.49129880161356e-06,0.000275995507778757,0.00022067308161661,"3074/2260/4792/2717/55603/4001/3709/283120/55654/8573/6768/673/1508/2706/5979/64837/7351/59344/2517/6657/128178/3868",22
"HP_NEOPLASM_BY_HISTOLOGY","HP_NEOPLASM_BY_HISTOLOGY","HP_NEOPLASM_BY_HISTOLOGY","30/665","342/19413",2.63953325010988e-06,0.000288518581125344,0.000230685944539428,"9319/2239/6790/5618/1718/7852/6125/1026/283120/55654/6229/429/675/2064/673/861/9401/8878/4041/10395/5979/699/6201/627/6657/6165/1287/64218/4312/6499",30
"GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","17/665","134/19413",3.39463556390894e-06,0.000366173978327967,0.000292775563108877,"7078/857/7046/7164/4609/7057/6279/10018/8682/6280/5979/84289/6201/1649/666/10134/7124",17
"GOCC_MEMBRANE_MICRODOMAIN","GOCC_MEMBRANE_MICRODOMAIN","GOCC_MEMBRANE_MICRODOMAIN","29/665","329/19413",3.51350874959094e-06,0.000374074606872032,0.000299092535662375,"7035/3383/4923/3055/858/857/7046/6513/81930/6385/5420/948/6386/26509/5045/351/79180/481/2040/871/150696/824/476/10395/5979/682/1946/4311/7124",29
"GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY","23/665","227/19413",3.64423548337442e-06,0.000379789448966552,0.000303661855743341,"3383/3655/5054/7046/6387/7466/652/7057/7009/10525/90993/8682/3148/624/2266/596/627/666/754/3304/3303/7124/6648",23
"GOCC_SECRETORY_GRANULE_MEMBRANE","GOCC_SECRETORY_GRANULE_MEMBRANE","GOCC_SECRETORY_GRANULE_MEMBRANE","28/665","312/19413",3.65983977413486e-06,0.000379789448966552,0.000303661855743341,"1534/1535/6515/634/334/4680/80331/858/857/3709/57153/948/967/10970/4240/11322/2040/5799/23218/23385/23114/5099/2548/682/374395/3916/9725/4311",28
"HP_INCREASED_SUSCEPTIBILITY_TO_FRACTURES","HP_INCREASED_SUSCEPTIBILITY_TO_FRACTURES","HP_INCREASED_SUSCEPTIBILITY_TO_FRACTURES","22/665","212/19413",4.00013607483674e-06,0.000409913944268895,0.000327747991289584,"2260/1186/22943/1594/55603/2335/1026/23767/5447/3178/26229/5352/673/861/9401/8878/4041/4982/6609/567/1501/2629",22
"GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS","GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS","GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS","17/665","136/19413",4.16522672506283e-06,0.000421562082618088,0.000337061297166553,"9319/10403/6790/57820/994/10635/151648/7153/9700/675/10609/2177/10018/9133/9232/5347/4603",17
"GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT","GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT","GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT","27/665","297/19413",4.27923792163464e-06,0.000427819420506839,0.000342064371476494,"259266/284403/118/6790/6387/2335/7852/57580/652/5270/28988/4609/8654/429/1382/5364/5979/6692/2266/596/627/1946/4673/4311/23654/2664/7124",27
"GOBP_MITOTIC_SPINDLE_ASSEMBLY","GOBP_MITOTIC_SPINDLE_ASSEMBLY","GOBP_MITOTIC_SPINDLE_ASSEMBLY","12/665","71/19413",4.75607779466273e-06,0.000469762960971627,0.000375600461983067,"7175/22974/24137/4605/991/4751/3832/29127/5347/9212/3304/3303",12
"HP_SLOPING_FOREHEAD","HP_SLOPING_FOREHEAD","HP_SLOPING_FOREHEAD","19/665","168/19413",5.17737516902608e-06,0.000505287162329474,0.00040400394959305,"259266/9319/54820/284403/4256/9928/23397/11113/1968/57082/3832/1062/675/55215/10733/2177/55262/8573/699",19
"HP_OCULAR_ANTERIOR_SEGMENT_DYSGENESIS","HP_OCULAR_ANTERIOR_SEGMENT_DYSGENESIS","HP_OCULAR_ANTERIOR_SEGMENT_DYSGENESIS","28/665","318/19413",5.26966015723304e-06,0.000508243223164664,0.000406367477388113,"5982/9319/2260/55624/857/7466/7468/6125/283120/55654/1545/6229/675/55215/2177/26229/9401/5979/124583/6201/627/389692/6165/1287/4810/1364/84188/4758",28
"HP_ABNORMAL_CORTICAL_BONE_MORPHOLOGY","HP_ABNORMAL_CORTICAL_BONE_MORPHOLOGY","HP_ABNORMAL_CORTICAL_BONE_MORPHOLOGY","12/665","72/19413",5.53173672634661e-06,0.000527316019564994,0.000421617192104778,"259266/284403/1186/1594/55603/9928/11113/57082/55262/1758/4041/5167",12
"GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE","GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE","GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE","6/665","15/19413",6.0689424240803e-06,0.00056124065737394,0.00044874174361751,"10403/1062/11004/83540/81620/9212",6
"GOBP_CHROMOSOME_LOCALIZATION","GOBP_CHROMOSOME_LOCALIZATION","GOBP_CHROMOSOME_LOCALIZATION","13/665","85/19413",6.07970125441716e-06,0.00056124065737394,0.00044874174361751,"54820/10403/9928/81930/9787/891/55143/55165/1062/11004/83540/81620/9212",13
"GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING","GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING","GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING","19/665","170/19413",6.16146123001398e-06,0.00056124065737394,0.00044874174361751,"7175/9319/10403/8555/25906/7272/900/11130/1026/440275/891/2177/10769/4085/5347/81620/699/983/9212",19
"GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","19/665","170/19413",6.16146123001398e-06,0.00056124065737394,0.00044874174361751,"1829/634/4680/5819/57575/9746/1952/10205/64084/91156/5979/5099/22883/682/23705/5101/23654/57717/56101",19
"GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION","GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION","GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION","18/665","155/19413",6.28564842566851e-06,0.000566260942787148,0.000452755728706048,"10403/8555/6790/994/7164/900/9928/11113/1026/891/351/890/9133/5347/983/5569/9212/26233",18
"GOBP_GLAND_DEVELOPMENT","GOBP_GLAND_DEVELOPMENT","GOBP_GLAND_DEVELOPMENT","34/665","432/19413",6.39370085997578e-06,0.000569734344022625,0.000455532897655254,"38/634/5241/10269/6790/51599/857/7046/2625/5618/3488/11113/652/5914/5270/4609/1545/429/675/10018/9133/4061/4041/7039/2194/596/7351/6657/23705/128239/1435/780/7124/6648",34
"GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT","GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT","GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT","25/665","269/19413",6.55497577817911e-06,0.000577824639027014,0.000462001518627293,"259266/284403/6387/2335/7852/23767/5270/28988/4609/9746/429/1382/64084/5364/6692/22883/627/1946/4673/375790/64218/4311/23654/2664/7124",25
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","19/665","171/19413",6.71415508670314e-06,0.000585560036178642,0.000468186379898102,"857/6387/7466/4609/7009/6279/10525/10018/90993/6280/624/596/6201/1649/666/754/10134/3303/6648",19
"GOBP_FEMALE_GAMETE_GENERATION","GOBP_FEMALE_GAMETE_GENERATION","GOBP_FEMALE_GAMETE_GENERATION","18/665","158/19413",8.23294409312399e-06,0.0007104597439519,0.000568050336486239,"3074/259266/9319/10403/5241/6790/994/7272/23397/7153/4609/6194/8654/675/9133/5347/596/8204",18
"GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY","GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY","GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY","32/665","400/19413",8.5562517477186e-06,0.00073066824820622,0.000584208110011445,"54443/7175/259266/284403/10403/6790/22974/6175/24137/4605/3055/1058/991/4751/6125/9787/9924/28988/3832/1062/10733/10769/64946/9133/29127/5347/3921/9212/6228/3304/3303/7124",32
"HP_ABNORMAL_VERTEBRAL_MORPHOLOGY","HP_ABNORMAL_VERTEBRAL_MORPHOLOGY","HP_ABNORMAL_VERTEBRAL_MORPHOLOGY","34/665","439/19413",9.00608699218902e-06,0.000761153620226449,0.000608582785679447,"5982/5476/2239/2260/1186/22943/7468/55603/2335/8942/5447/2799/2317/55215/2588/871/26229/341640/1758/5352/90993/9401/4041/4054/124583/1717/2629/2517/6657/79087/1364/5167/9060/4758",34
"GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","8/665","32/19413",9.22301153928682e-06,0.000763510645639459,0.000610467352807092,"7466/7009/10525/10018/90993/1649/666/3303",8
"GOBP_NEURON_APOPTOTIC_PROCESS","GOBP_NEURON_APOPTOTIC_PROCESS","GOBP_NEURON_APOPTOTIC_PROCESS","23/665","240/19413",9.22460734887686e-06,0.000763510645639459,0.000610467352807092,"5641/4605/80331/11151/2625/7466/10314/9928/11113/429/351/10525/10018/23385/2898/596/4296/1649/627/666/2629/7124/6648",23
"HP_RENAL_AGENESIS","HP_RENAL_AGENESIS","HP_RENAL_AGENESIS","19/665","175/19413",9.39977343875625e-06,0.000763510645639459,0.000610467352807092,"259266/284403/2260/2625/1718/9928/6125/11113/23767/5447/57082/6229/2177/55262/341640/5979/6201/1717/6165",19
"HP_RENAL_HYPOPLASIA_APLASIA","HP_RENAL_HYPOPLASIA_APLASIA","HP_RENAL_HYPOPLASIA_APLASIA","27/665","310/19413",9.4412873996475e-06,0.000763510645639459,0.000610467352807092,"5982/259266/284403/2260/2625/8942/1718/9928/6125/11113/652/23767/5447/57082/55165/6229/675/55215/2177/55262/341640/5979/6201/1717/6165/1364/6499",27
"GOBP_CELL_JUNCTION_ASSEMBLY","GOBP_CELL_JUNCTION_ASSEMBLY","GOBP_CELL_JUNCTION_ASSEMBLY","33/665","421/19413",9.49964452979078e-06,0.000763510645639459,0.000610467352807092,"2239/3655/51599/857/22943/2335/6385/1948/23767/64101/28988/6386/7057/9746/351/64084/91156/5364/10395/2706/1501/22883/596/627/1946/613/375790/347/1364/64218/23654/7124/57717",33
"GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT","GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT","GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT","16/665","131/19413",1.07153045670867e-05,0.000852855017873557,0.000681902928352055,"11320/537/10175/9780/2348/81562/2335/51614/4245/871/11282/7039/2706/81876/10134/6892",16
"GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES","25/665","277/19413",1.09171776386375e-05,0.000860567521937985,0.000688069485382549,"1829/2239/634/4680/3383/23767/64101/5819/57575/9746/1952/10205/64084/91156/5979/5099/22883/682/23705/5101/1946/1364/23654/57717/56101",25
"GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY","GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY","7/665","24/19413",1.11552517036429e-05,0.0008633800096869,0.000690318218862152,"8555/991/6125/4085/5347/6201/11065",7
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","26/665","295/19413",1.11634887810212e-05,0.0008633800096869,0.000690318218862152,"489/857/6387/7466/1026/4609/1545/675/7009/6279/10525/5163/10018/90993/6280/51246/624/596/6201/1649/666/754/10134/3303/7124/6648",26
"HP_HYPOPLASIA_OF_THE_FRONTAL_LOBES","HP_HYPOPLASIA_OF_THE_FRONTAL_LOBES","HP_HYPOPLASIA_OF_THE_FRONTAL_LOBES","8/665","33/19413",1.1811198662278e-05,0.000904936510592101,0.000723544850664092,"259266/284403/9928/11113/57082/55262/673/1717",8
"HP_ABDOMINAL_PAIN","HP_ABDOMINAL_PAIN","HP_ABDOMINAL_PAIN","27/665","315/19413",1.26219564669136e-05,0.000956752126834997,0.000764974190598673,"54443/5982/3074/9319/6720/2717/9780/1026/54795/283120/5914/55654/4609/675/396/2064/8573/861/4041/5979/1649/2629/1287/1364/64218/5644/5645",27
"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX","GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX","33/665","427/19413",1.27228381033453e-05,0.000956752126834997,0.000764974190598673,"2239/3383/3912/7078/5054/26033/6387/4256/1303/2335/1514/5270/7057/4240/6279/6278/8573/871/341640/3698/6280/1508/89797/4054/255743/6383/2266/64856/1946/4059/1287/375790/5644",33
"GOBP_NEURON_DEATH","GOBP_NEURON_DEATH","GOBP_NEURON_DEATH","29/665","352/19413",1.29526496057053e-05,0.000956752126834997,0.000764974190598673,"5641/4605/80331/11151/2625/22943/7466/10314/1718/9928/11113/1948/429/351/10525/10018/23400/23385/824/2898/596/4296/1649/627/666/2629/1435/7124/6648",29
"GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY","20/665","195/19413",1.29543164282367e-05,0.000956752126834997,0.000764974190598673,"64063/26999/489/7023/5641/857/2335/10541/4609/23787/351/6279/10018/23385/6280/10395/666/10134/1364/7124",20
"GOBP_SYNAPSE_ASSEMBLY","GOBP_SYNAPSE_ASSEMBLY","GOBP_SYNAPSE_ASSEMBLY","19/665","180/19413",1.4095084039373e-05,0.00102661996318701,0.000820837240246724,"2239/22943/1948/23767/64101/28988/6386/9746/351/64084/91156/5364/22883/627/1946/375790/64218/23654/57717",19
"GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT","GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT","6/665","17/19413",1.41507752915506e-05,0.00102661996318701,0.000820837240246724,"7175/10403/25906/891/4085/81620",6
"GOMF_EXOGENOUS_PROTEIN_BINDING","GOMF_EXOGENOUS_PROTEIN_BINDING","GOMF_EXOGENOUS_PROTEIN_BINDING","12/665","79/19413",1.48192496243924e-05,0.00106568603877868,0.000852072644608418,"3383/1949/975/7852/1948/5819/3921/983/682/3916/3304/3303",12
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION","GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION","GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION","7/665","25/19413",1.50373430203106e-05,0.00107196641809136,0.000857094141761775,"10403/7272/1058/57082/81620/983/9212",7
"HP_PALLOR","HP_PALLOR","HP_PALLOR","17/665","150/19413",1.56302858331815e-05,0.00110255578860176,0.000881551969751695,"38/55624/1186/9780/1303/6513/6125/55654/6229/55215/2177/8573/2203/5979/6201/7351/6165",17
"GOBP_METAPHASE_PLATE_CONGRESSION","GOBP_METAPHASE_PLATE_CONGRESSION","GOBP_METAPHASE_PLATE_CONGRESSION","11/665","67/19413",1.5735426599952e-05,0.00110255578860176,0.000881551969751695,"10403/9928/81930/891/55143/55165/1062/11004/83540/81620/9212",11
"GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS","26/665","301/19413",1.5906936839531e-05,0.00110512769669895,0.000883608347009455,"7175/9319/79960/10403/8555/25906/7272/900/4751/11130/1026/652/440275/891/9700/2177/10769/4085/9232/5347/81620/699/983/596/9212/6657",26
"GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY","GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY","GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY","30/665","376/19413",1.71278695585932e-05,0.00117995188774241,0.000943434265735159,"4254/2260/7023/1033/57214/857/22943/7164/896/900/1026/652/891/5570/7057/8654/2064/890/3087/9133/4041/7039/6609/5347/5569/1163/4296/2629/7405/7124",30
"GOBP_EPITHELIAL_TUBE_FORMATION","GOBP_EPITHELIAL_TUBE_FORMATION","GOBP_EPITHELIAL_TUBE_FORMATION","16/665","136/19413",1.72753403950495e-05,0.0011801936713218,0.000943627584561167,"4522/2625/2348/25902/6385/652/5420/5914/9585/6768/10395/5979/6692/10653/6201/23654",16
"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","19/665","183/19413",1.78331682417036e-05,0.00120823399376435,0.000966047313102119,"7175/9319/79960/10403/8555/25906/7272/900/11130/1026/891/10769/4085/5347/81620/699/983/596/9212",19
"GOBP_TUBE_FORMATION","GOBP_TUBE_FORMATION","GOBP_TUBE_FORMATION","17/665","152/19413",1.86122662015776e-05,0.0012506832649224,0.000999987762184847,"4522/2625/2348/25902/6385/652/5420/5914/9585/6768/10018/10395/5979/6692/10653/6201/23654",17
"HP_ABNORMAL_HAND_MORPHOLOGY","HP_ABNORMAL_HAND_MORPHOLOGY","HP_ABNORMAL_HAND_MORPHOLOGY","31/665","397/19413",1.89803667525427e-05,0.00126504915965321,0.00101147405877693,"2239/2260/10269/94005/5932/1186/427/857/7468/4256/2335/6125/652/5447/2317/6229/675/55215/2177/8573/9401/124583/6201/1717/285489/59344/79087/6165/613/4312/2664",31
"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","22/665","234/19413",1.93745393250813e-05,0.00128090704344368,0.00102415327994296,"7175/9319/79960/10403/8555/25906/7272/900/11130/1026/652/891/2177/10769/4085/5347/81620/699/983/596/9212/7124",22
"GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","17/665","153/19413",2.02852024320413e-05,0.00132742611392153,0.00106134774995048,"2260/3383/3655/7078/857/5054/7046/652/7057/8682/3148/5979/2266/596/3304/3303/7124",17
"HP_APLASIA_HYPOPLASIA_OF_FINGERS","HP_APLASIA_HYPOPLASIA_OF_FINGERS","HP_APLASIA_HYPOPLASIA_OF_FINGERS","28/665","342/19413",2.04020115094062e-05,0.00132742611392153,0.00106134774995048,"2239/2260/10269/94005/5932/1186/427/7468/4256/2335/6125/652/5447/2317/6229/675/55215/2177/8573/9401/124583/6201/1717/22845/59344/6165/613/2664",28
"GOCC_FICOLIN_1_RICH_GRANULE","GOCC_FICOLIN_1_RICH_GRANULE","GOCC_FICOLIN_1_RICH_GRANULE","19/665","185/19413",2.07955277701266e-05,0.00134237587920864,0.00107330088209348,"6515/427/3614/25797/2799/28988/5211/5799/1915/23218/23114/1508/116844/2548/124583/374395/3916/3304/3303",19
"GOCC_SMALL_RIBOSOMAL_SUBUNIT","GOCC_SMALL_RIBOSOMAL_SUBUNIT","GOCC_SMALL_RIBOSOMAL_SUBUNIT","11/665","69/19413",2.09890692800274e-05,0.00134428429654425,0.00107482676321324,"6206/6230/6194/6229/6202/6233/6189/3921/6201/6228/6222",11
"HP_THICKENED_SKIN","HP_THICKENED_SKIN","HP_THICKENED_SKIN","32/665","419/19413",2.17307318776307e-05,0.00138099643358773,0.00110418006855983,"1829/4254/23224/64834/6720/2260/10269/57192/162/2717/857/1303/10486/2274/23767/54795/3832/6768/673/9401/2706/4597/4054/22845/2629/59344/2517/3868/1287/5167/4758/3887",32
"GOBP_REGULATION_OF_CELL_DIVISION","GOBP_REGULATION_OF_CELL_DIVISION","GOBP_REGULATION_OF_CELL_DIVISION","19/665","186/19413",2.24357363160353e-05,0.0014148320486066,0.00113123344161905,"259266/8555/6790/23594/994/10112/9928/11113/4609/9585/675/10733/10769/29127/6755/7039/5347/9212/7405",19
"GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","13/665","97/19413",2.63327965581258e-05,0.0016479104288818,0.00131759199813137,"3383/3655/5054/7046/652/7057/8682/3148/2266/596/3304/3303/7124",13
"GOBP_SPINDLE_ASSEMBLY","GOBP_SPINDLE_ASSEMBLY","GOBP_SPINDLE_ASSEMBLY","16/665","141/19413",2.7184638074376e-05,0.00168833077980102,0.00134991021761674,"7175/259266/10403/6790/22974/24137/4605/991/4751/3832/9133/29127/5347/9212/3304/3303",16
"GOBP_MITOTIC_CYTOKINESIS","GOBP_MITOTIC_CYTOKINESIS","GOBP_MITOTIC_CYTOKINESIS","11/665","71/19413",2.76961313980722e-05,0.00169442451642833,0.00135478248402039,"54443/24137/10112/1058/3925/11113/9700/55165/9585/29127/5347",11
"HP_HYPOHIDROSIS","HP_HYPOHIDROSIS","HP_HYPOHIDROSIS","11/665","71/19413",2.76961313980722e-05,0.00169442451642833,0.00135478248402039,"3074/2260/4792/2717/4001/8573/6768/2706/59344/6657/128178",11
"GOBP_REGULATION_OF_BINDING","GOBP_REGULATION_OF_BINDING","GOBP_REGULATION_OF_BINDING","29/665","367/19413",2.81826916016169e-05,0.001711420042593,0.00136837131074673,"489/10269/118/6790/7023/4792/3646/857/7046/2625/22943/4015/3925/4751/1026/652/5914/4609/7009/351/57326/3148/567/5347/81620/1649/627/9212/7262",29
"GOCC_LARGE_RIBOSOMAL_SUBUNIT","GOCC_LARGE_RIBOSOMAL_SUBUNIT","GOCC_LARGE_RIBOSOMAL_SUBUNIT","14/665","112/19413",2.90021110793597e-05,0.00172543242450271,0.00137957495504402,"6175/6164/6146/6144/6125/6130/6133/6157/54948/6124/6165/9045/6136/6170",14
"GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS","GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS","GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS","8/665","37/19413",2.91000963389048e-05,0.00172543242450271,0.00137957495504402,"3074/2717/427/1545/6609/2629/2517/4758",8
