"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HIST1H2BH",171.473519567163,11.4962479715642,1.1855334095021,9.69711007671419,3.10159138678263e-22,1.14986903444531e-21
"NAPG",2487.45472759091,-0.507442707045177,0.0523343633729001,-9.69616661674998,3.13039454902937e-22,1.1603639231772e-21
"LINC00971",171.634092474355,11.4989331304553,1.18594064739114,9.69604436423601,3.13414615243363e-22,1.16157093612164e-21
"PEX7",180.440422378835,1.42652566303963,0.147130014776469,9.69568082492825,3.14532851345383e-22,1.16553110480371e-21
"DHFRL1",592.828495724833,0.806030093427096,0.083142835621352,9.69452253346166,3.18122120341736e-22,1.17864522039712e-21
"RPL13P12",2951.06177724258,-1.66213678861654,0.171484723811579,-9.69262306094876,3.24096074292234e-22,1.20058907520989e-21
"GFI1",1868.80512874807,-0.519780366674808,0.053628012767,-9.69232943486309,3.25029400867293e-22,1.20385632932193e-21
"RP11-20G13.4",105.306275569974,-2.40559694319818,0.248213929884512,-9.69162747762561,3.27271452867441e-22,1.21196909322309e-21
"FOS",133.102400476804,-1.98215812325958,0.204524632475159,-9.691537392203,3.27560291724788e-22,1.2128471941662e-21
"LY86",215.90100230285,-8.14508899698123,0.840489499758749,-9.6908872738079,3.29652244994895e-22,1.22040029884517e-21
"TSKU",1520.881946943,0.612838353636186,0.0632402585224688,9.69063643878764,3.30462912995e-22,1.22320834203942e-21
"SAG",101.81043020026,-2.26753435198054,0.234051640361784,-9.68817970459641,3.38507805932131e-22,1.25278875336214e-21
"CSGALNACT1",229.117746983774,-1.51312212276703,0.156230743316994,-9.68517521354225,3.48610262365058e-22,1.28997349569169e-21
"USP10",9339.77350328891,-0.327311927472245,0.033798095265693,-9.68433057837094,3.51503651528452e-22,1.30047477511686e-21
"MRPL11",2968.328064474,-0.435575767506609,0.0449844246470143,-9.68281290523339,3.56762446963441e-22,1.31972276681586e-21
"SMARCA5",22824.0239743614,0.270309122836293,0.0279209492892414,9.68122967582802,3.62331382002005e-22,1.34011176286514e-21
"NDUFA8",2552.42956490475,0.435839842800751,0.0450327626298158,9.67828348403803,3.72924439358937e-22,1.37907351814031e-21
"LINC00630",88.5260116693568,2.12813791312949,0.219957321468544,9.6752310808342,3.84222657521122e-22,1.42063025799634e-21
"COA4",3310.74160818042,0.443129104821073,0.0458166751727946,9.67178659625213,3.97379329708909e-22,1.4690442854082e-21
"EFCAB12",115.449044642588,-2.15187419951408,0.22252650987782,-9.67019255681305,4.03617937356208e-22,1.49187216473293e-21
"ARPC2",13103.909898505,0.288617101882056,0.0298490639338896,9.6692178529046,4.07480297179318e-22,1.50591103050557e-21
"SLC38A10",4959.37441854465,0.391371410198881,0.0404779150790349,9.66876405157507,4.09290986476087e-22,1.51236437785657e-21
"THAP3",833.175263568818,0.688753574222775,0.0712359941602036,9.66861742216762,4.09877745237275e-22,1.51429387869369e-21
"PIANP",40.7413818864518,3.83703134468532,0.396962155487733,9.66598778155791,4.2054308946476e-22,1.55345225344347e-21
"SNRPC",6905.23783151785,-0.37040987113274,0.0383240110212614,-9.66521669475682,4.23722227962807e-22,1.5649492083005e-21
"ARHGEF2",9250.98465579662,0.335562095657889,0.0347201755090915,9.66475804737858,4.2562446839334e-22,1.57172726918983e-21
"SGCB",1309.32273952074,0.55097243275425,0.0570164957406432,9.66338645679867,4.31363713398402e-22,1.5926700858887e-21
"STYX",2904.67679092402,-0.465023047561373,0.0481379151353728,-9.66022409266461,4.44889708398998e-22,1.64235182182747e-21
"GOLGA7",2881.73524688285,0.428963237553772,0.0444067020173864,9.65987605622731,4.46403722162723e-22,1.64768154903096e-21
"CTC-429P9.5",205.880366516087,-1.56027906679802,0.1615508834831,-9.6581277251959,4.54086723187733e-22,1.67577582184909e-21
"SP140L",1540.26021857894,-0.615751127700747,0.0637582838727496,-9.65758628211636,4.56492513451268e-22,1.68438913421224e-21
"GBP1",546.681709396941,-0.853731079598879,0.0884041588969514,-9.65713706516945,4.5849808643685e-22,1.69152322669253e-21
"CTD-2154I11.2",41.7508933734074,3.80029372864796,0.393611460194015,9.65493669004138,4.68448538422086e-22,1.72796126749402e-21
"SCARNA15",381.735046964825,0.969095581958895,0.100382432086923,9.65403568942962,4.72584407915641e-22,1.7429430294454e-21
"FAM156A",105.727210866739,-2.2886863298423,0.237086595528056,-9.65337717530919,4.75630026445256e-22,1.75389974683359e-21
"BCAM",302.423874998956,-1.15366645740054,0.119544610127731,-9.65051001603389,4.89118578370856e-22,1.80335558871355e-21
"ATRIP",1527.63502140791,-0.556046840780437,0.057625150608014,-9.64937765738537,4.94549426163752e-22,1.82309220155853e-21
"ATG16L1",2283.20516635544,-0.502127481848393,0.0520391994482932,-9.64902395063385,4.9625802033043e-22,1.82910316232761e-21
"MOB1A",21038.4516804607,-0.253215907072353,0.0262471440806719,-9.64736987361678,5.04325954254348e-22,1.85854774498039e-21
"HELB",765.17580753063,-0.748522492131337,0.0776014012025313,-9.64573423330043,5.12431568677858e-22,1.88812191293637e-21
"AC074141.3",165.546775608291,11.4417718310052,1.18629142525273,9.64499244236516,5.16149966628059e-22,1.90152404830501e-21
"WDR97",293.438483913721,1.08505132691374,0.112528269220194,9.6424777030075,5.28955481521425e-22,1.94839413857931e-21
"RP11-407G23.5",384.863755393564,1.09474666532848,0.113535966608522,9.64228955836725,5.29926092477888e-22,1.95166278349521e-21
"RP11-644F5.11",236.641876871823,1.25135581454755,0.129805041470808,9.64027128968612,5.40449553578352e-22,1.99010703232707e-21
"ABHD12B",312.837887710968,11.3981077516992,1.18254798732337,9.63860060977158,5.49316888166806e-22,2.02244178216728e-21
"NFKBIE",765.520537771967,-0.748039803483742,0.0776389486977169,-9.63485230069505,5.69738746578375e-22,2.09730045031653e-21
"ANKRD13A",5057.31581638563,-0.348331749370217,0.0361547012070284,-9.63448010192661,5.71807140620853e-22,2.10458415325983e-21
"HHLA3",308.223491591971,1.08046208460871,0.11218139582201,9.63138385551021,5.89304212709271e-22,2.16864320210604e-21
"UBAP1L",561.667249781897,-0.863296686374005,0.0896451890796628,-9.63015076700702,5.96419061019816e-22,2.19448149409284e-21
"ICA1L",69.8219420148165,-3.3871859050998,0.351749243110437,-9.62954710335041,5.99933091416353e-22,2.2070648039884e-21
"HMGCS1",12884.426184823,-0.303700938851069,0.0315486754989782,-9.62642437591097,6.18440756141221e-22,2.27479486913812e-21
"ACTN4",14069.4341613223,0.316345743268372,0.032867631008732,9.6248416317053,6.2803592745977e-22,2.30972623321897e-21
"FKBP3",6285.94335155227,0.341364763950125,0.0354688016065996,9.62436700671072,6.30941882337697e-22,2.32004958427735e-21
"BABAM1",1211.21463171954,-0.611899027527491,0.0635798471986422,-9.62410346183655,6.32561212069818e-22,2.32563936372298e-21
"USP47",6419.13737090596,0.351062237520996,0.0364778525709664,9.6239831234039,6.33301988637519e-22,2.32799785727562e-21
"SEC24A",2924.54260777231,-0.43157103837847,0.0448531943358286,-9.6218573675528,6.46530087324129e-22,2.37625141342688e-21
"CLEC2B",208.160691131386,-8.09215780070215,0.841084360203485,-9.62110126354555,6.51300769627619e-22,2.39341039758628e-21
"ZZZ3",6151.12558906513,-0.326650030328696,0.0339580668068776,-9.61921749510603,6.63338551030164e-22,2.43726507099754e-21
"PRKRA",3535.8862214283,0.369650422182769,0.038429641442541,9.61888813705069,6.65465732114851e-22,2.44469778354397e-21
"FBN2",42.9358560222525,5.82104927886116,0.605181992426474,9.61867562437159,6.66841840785331e-22,2.44936941174424e-21
"CAPZB",9450.96665229297,0.308511176947312,0.0320744108035359,9.61860776919718,6.67281824281765e-22,2.45060164410072e-21
"CTBP1-AS2",1868.06134891984,-0.486975661501227,0.0506332786807711,-9.61769954838347,6.73198596697888e-22,2.47194392326476e-21
"CD48",664.376541738907,-0.828077834974338,0.0861014432670267,-9.61746753078479,6.74718424714083e-22,2.47713673729772e-21
"CDC42SE1",8306.3278608207,0.39653296902538,0.0412354869203379,9.61630378686771,6.82392886748184e-22,2.50492028825269e-21
"MOB1B",5064.55455489994,0.393391038733228,0.0409128752461173,9.61533591483677,6.88841390119147e-22,2.52819561072216e-21
"CAPN9",40.6274645090614,5.5553541778938,0.577999518064373,9.61134742204939,7.16057269083782e-22,2.62767244174423e-21
"BORA",1887.77843863247,-0.518817731986664,0.054020558016846,-9.60407946591137,7.68414647038558e-22,2.81936395844268e-21
"ABCB6",122.44894164679,-2.00191526101973,0.208455040140494,-9.60358291011091,7.721269423938e-22,2.83254140678852e-21
"RP11-352M15.2",2481.7525402617,0.431126017904284,0.0448955061996024,9.60287686672975,7.77435959698352e-22,2.85157137790813e-21
"SCUBE1",135.805795195102,-7.05419986447077,0.734631636486131,-9.60236329898916,7.81320353887442e-22,2.8653708129976e-21
"CIDECP",437.069806001652,-0.961496839067962,0.100202351572505,-9.59555164104344,8.34693892152752e-22,3.06063128648786e-21
"RRAGD",2339.26077369616,-0.45883426705238,0.0478336868831583,-9.59228311572885,8.61570322409695e-22,3.15868706850922e-21
"IDH2",14734.96375907,0.305404405718397,0.0318393890403786,9.59203096928412,8.63678897162972e-22,3.16592253549703e-21
"RP11-79D8.2",681.184689320648,-0.817475623895993,0.0852292748649329,-9.59148866620639,8.68231222952416e-22,3.18211221428747e-21
"ANKRD30BP1",105.568522516403,-6.3631056723436,0.663584386472845,-9.58899245078002,8.89493574797243e-22,3.25953036965472e-21
"AACS",516.984714003742,-0.906484814709165,0.0945598806402967,-9.58635743373459,9.12497299727829e-22,3.34330455958092e-21
"RAP1GDS1",4539.08230809333,0.391110047958209,0.0407998171182683,9.58607355578286,9.15010410328104e-22,3.35198861299542e-21
"MLF2",6058.07268647042,-0.350674864552514,0.0365849772823914,-9.58521476850272,9.22654841009509e-22,3.3794647558313e-21
"AP001059.6",57.4453291129455,2.7465745820481,0.28657780909441,9.58404487328352,9.33170343214141e-22,3.41744672466475e-21
"ALAD",2539.61718749741,-0.460180820243519,0.0480184913556732,-9.58340854224172,9.38939650295073e-22,3.43803807928938e-21
"GLIPR2",134.571999349588,-7.04236493568061,0.73491070851478,-9.58261303596037,9.46201783155993e-22,3.4640883080757e-21
"ALDH16A1",3127.74318006526,0.435578562731887,0.0454633655460699,9.58086928893325,9.6231534897871e-22,3.52253084892316e-21
"OSM",98.8515489306916,-2.35259220270854,0.245583499502112,-9.57960208026236,9.74195397196751e-22,3.56546088167108e-21
"TMEM33",5871.93206530175,-0.359909485404217,0.0375728420803845,-9.57897953618242,9.80084773078259e-22,3.58645565604121e-21
"LZIC",2183.34363896762,-0.470094154174261,0.0491121332897231,-9.57185368839659,1.05005812780248e-21,3.84191184878145e-21
"ZNF324B",758.229582298254,-0.712878622145898,0.0744782836554248,-9.5716306439612,1.05232632986481e-21,3.84961000140404e-21
"ZCCHC6",1989.76494736693,0.479588536674148,0.0501147273801147,9.56981234351574,1.0709988955177e-21,3.91730667618072e-21
"PDCD2L",366.543848749591,-1.04759817962107,0.10947060072551,-9.56967599225884,1.07241225997137e-21,3.92186448597452e-21
"NHLRC2",3174.69510784612,0.420373880643071,0.0439437420510929,9.56618305637937,1.10925455648141e-21,4.05596602135235e-21
"LRRC37A17P",49.5090817784086,2.99888563755866,0.31350559843613,9.56565258329708,1.11495827726539e-21,4.07618594380981e-21
"TAF6",3672.23164946148,-0.397394444146334,0.0415500216133238,-9.56424157476015,1.13027126772143e-21,4.13152470098204e-21
"RFX1",873.732957529809,0.643964919639626,0.0673315177954668,9.56409332098825,1.1318922242083e-21,4.13680498214782e-21
"MDGA2",292.848760428825,11.3060024491557,1.18249435222156,9.56114710223776,1.16458644160188e-21,4.2556315208232e-21
"PAFAH2",574.10583386599,0.801046087210269,0.0838105712924232,9.5578168106663,1.20266874091101e-21,4.39410709031198e-21
"COL7A1",1604.62255856989,0.592446949519046,0.0619967727850913,9.55609337235559,1.22285763756801e-21,4.4671738188709e-21
"MBD5",1036.00784856553,0.607393601245033,0.0635825156509808,9.55284003827652,1.26188639509904e-21,4.6090302303236e-21
"OGG1",1016.9072546047,0.626628822445427,0.0656188370278948,9.54952649006938,1.30290417318574e-21,4.75810620729365e-21
"CASKIN1",119.927202552685,1.7028400187467,0.178333066751035,9.548649892978,1.31397427599543e-21,4.79778617219197e-21
"ATG4C",889.117222517643,0.653547694722324,0.0684451997833291,9.54848107378169,1.31611687018086e-21,4.80486135588838e-21
"ZNF438",197.409253705354,1.39594652743634,0.146200334741421,9.54817600045375,1.31999752501756e-21,4.81827863700761e-21
"VWC2",152.202242238285,11.3237359758653,1.18616828590606,9.54648350526046,1.34173325699458e-21,4.89685652035269e-21
"STAG3L3",1038.36676743841,0.653608805842449,0.0684719483450765,9.54564345896033,1.35265260190428e-21,4.93594006567901e-21
"KRI1",8831.3241880807,0.379472564474602,0.0397614786282846,9.54372366335142,1.37793822613802e-21,5.02742702111566e-21
"RABIF",2129.31815014424,0.486309547928263,0.0509583777413612,9.54326981122756,1.38398392769833e-21,5.04869930314221e-21
"KIT",345.984828015007,-11.2685134842936,1.18164337856813,-9.53630654449095,1.48009907451719e-21,5.39848237647435e-21
"PITPNA",6851.27125722665,-0.322974354192889,0.0338717196640933,-9.53522163609742,1.49565741983906e-21,5.454381156735e-21
"PMEPA1",1094.95275925754,0.601139163144501,0.0630517858795614,9.53405450390841,1.51257559943896e-21,5.51522084143123e-21
"TGIF2",4163.43172751286,-0.392128569680703,0.0411322452629392,-9.53336165273761,1.5227082452848e-21,5.55130373813485e-21
"ANTXR1",433.590967105271,-7.21639124679676,0.757516482539001,-9.52638181892658,1.62860614014969e-21,5.93645039334216e-21
"STK16",959.33164228154,-0.67845242778113,0.0712224607790107,-9.52582121370721,1.63742112763282e-21,5.96765433973609e-21
"SP3",10864.9098951745,-0.28065144053164,0.0294760746219933,-9.52133023581896,1.70976235238134e-21,6.23033681445067e-21
"ZNF18",1100.05376558143,-0.664508274142353,0.0697988555884017,-9.52033193869118,1.72626767155307e-21,6.28950444845368e-21
"PIGV",490.05635025304,0.895757909112641,0.0940898484395804,9.52023968545182,1.72780087112992e-21,6.29411257218044e-21
"TCTN2",121.695727761085,-1.92991267569392,0.202826891470024,-9.51507298517733,1.81585382871826e-21,6.6138484668553e-21
"RPF1",4059.46340446298,-0.359217969143757,0.0377539244083306,-9.51471866231986,1.82205245714102e-21,6.63539494758498e-21
"RABEPK",3002.34676844371,-0.462211893690346,0.0485820315175175,-9.51405034438882,1.83380124123029e-21,6.6771436809952e-21
"SPPL2B",5961.59951758302,0.380053620012099,0.0399501185481704,9.51320381074324,1.84879063480372e-21,6.73067716123464e-21
"SCMH1",4956.94202282096,0.358807944098603,0.0377375013401997,9.50799420618725,1.94374096878677e-21,7.07525333391508e-21
"ZNF780A",669.41334080399,-0.772134731048699,0.0812239213289958,-9.50624789366157,1.97663654100905e-21,7.19387711471695e-21
"C6orf47",1049.34397015422,0.655690668093734,0.068992282040835,9.50382635126702,2.02316465679017e-21,7.36207138998646e-21
"MBTD1",5374.2745839634,0.347148821897944,0.036536333727678,9.50146844194612,2.0695107898956e-21,7.52955135954413e-21
"EIF2B3",2169.65256618387,0.462770074696002,0.0487109844428065,9.50032277092158,2.09240725034408e-21,7.61167508739036e-21
"GLI1",104.719190949094,-2.17393851394498,0.228863390047141,-9.49884782138899,2.12225373494539e-21,7.719051935898e-21
"LTB4R2",632.364285016944,-0.934393434504642,0.0983802531268111,-9.49777424642544,2.1442426354436e-21,7.79782034096108e-21
"DNAJB11",3573.98867713677,-0.393283197745708,0.0414081974650104,-9.49771354036913,2.14549272384528e-21,7.80115659504542e-21
"RAB27B",98.6647834143474,1.90987886758158,0.201091055116491,9.49758240850247,2.14819551579619e-21,7.80977312401624e-21
"RNF5P1",96.8312544698186,-2.33225861725939,0.24557940803355,-9.49696326713506,2.16100235953179e-21,7.85511460683011e-21
"ALG10B",2009.93754356451,-0.569640767498932,0.0599855074387183,-9.49630655506052,2.17466889647826e-21,7.90356648380637e-21
"WDR83",799.059396149121,-0.753630403456393,0.0793846050839066,-9.49340747692621,2.23602930073256e-21,8.12531397379168e-21
"XRCC6",37454.9769327111,-0.278623115456486,0.0293596813655079,-9.48999112040146,2.31053948204411e-21,8.39476918414196e-21
"FADS2",13421.3173035891,0.301808833420807,0.0318053231657123,9.48925536295672,2.32690486323995e-21,8.45291899893315e-21
"AGFG1",6757.0361768998,-0.311417697542063,0.032822687583784,-9.48787928310656,2.35782125347252e-21,8.56390188548281e-21
"CKMT2-AS1",401.298551102931,-0.989920387450301,0.104359833801015,-9.48564549592712,2.40887516779512e-21,8.74798107629362e-21
"PTK7",5117.43713229693,0.395822676818061,0.0417311172803135,9.48507259365396,2.42214427521306e-21,8.79480661342072e-21
"FMN1",78.9646912669884,-5.43724733555537,0.573296842019999,-9.48417457943313,2.44308900232297e-21,8.86948351377479e-21
"KCTD20",14697.4307304718,-0.273590237012442,0.02884811693935,-9.48381613911352,2.45149898138001e-21,8.89863771120432e-21
"PRSS27",112.425280325202,1.83248765524273,0.193231278372096,9.48339042561217,2.46152458288807e-21,8.93364648570537e-21
"GOPC",3207.94399913755,-0.483088066191828,0.050941035353808,-9.48327930197271,2.4641482257256e-21,8.94178454735991e-21
"IK",7423.19491956918,0.328008750084841,0.0345909243940938,9.48250894794956,2.48241259644772e-21,9.00666764259674e-21
"BSG",13929.3275758337,0.381212274921569,0.0402069955212185,9.4812425046878,2.51273025360316e-21,9.11525552548586e-21
"RHOBTB2",1078.66771530933,0.64023545441455,0.0675278847332704,9.48105300415418,2.51729814146843e-21,9.13041363020778e-21
"CA2",127.908800448524,-6.96772679208638,0.734940919455226,-9.48066246910186,2.52673786698336e-21,9.16323480403537e-21
"CENPT",5050.4276366977,-0.368875804272744,0.0389277579829234,-9.47590674075193,2.64453802952324e-21,9.58895504164071e-21
"DYNC2LI1",622.606257552626,-0.807755809314365,0.0852470636672611,-9.47546782921721,2.65567994482492e-21,9.62786626873832e-21
"TMEM198",39.345336041323,5.47882852070158,0.578292153173254,9.47415331617019,2.68932784283912e-21,9.74834573917676e-21
"SLC12A6",2982.71571692671,0.408073188717636,0.0430747132394153,9.47361358970652,2.70326516126025e-21,9.7973515867684e-21
"FAM117A",2664.02603424548,-0.432931456976159,0.0457027540274156,-9.47276517989393,2.72531815164851e-21,9.87575109534938e-21
"APLF",210.845219659199,1.27547778553497,0.134679665745853,9.47045553217999,2.78625932074896e-21,1.00950239203094e-20
